Date,r_data,rv_data_not_scaled,day_of_week,Mon,Tues,Wed,Thurs,Fri,month_yr,Summer,Autumn,Winter,Spring,Season,RV_sc_sqr
2011-03-21,0.00353168099098866,5.55793690903183e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.7455157214326087
2006-12-19,-0.00570343751386915,3.48714722129192e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.5905207211683532
2001-04-06,0.00393573187274399,0.000153657543892498,4,0,0,0,0,1,4,0,1,0,0,2,1.2395868016903777
2006-10-10,0.00947584069022156,3.48984518093893e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.5907491160331034
2009-11-11,0.00493120506979672,3.80599020208732e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.6169270785179817
2011-11-14,0.00187348032215517,5.53824531257842e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.7441938801534463
2004-07-19,0.000594555587225543,4.11834614751314e-06,0,1,0,0,0,0,7,0,0,1,0,3,0.20293708748065592
2010-09-20,-0.00162800637797389,3.22016147477908e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.5674646662814418
2004-12-16,0.00780375962872881,9.04507247231416e-06,3,0,0,0,1,0,12,1,0,0,0,1,0.3007502696975376
2004-01-15,-0.00129958461811874,1.18928706631026e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.34486041615561797
2014-11-04,0.00236460134748384,1.52109055813664e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.39001160984471217
2010-12-17,-0.0043760170462086,7.41787975700999e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.27235784837250404
2014-10-06,-0.00476859053026324,5.42588879963081e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.7366063263121496
2001-12-28,0.00277587216391062,7.10191227877189e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.2664941327453925
2000-12-18,0.00228896756192398,2.65727123462267e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.5154872679923986
2005-10-25,0.00768179360487054,8.53012189295101e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.9235865900364194
2007-07-19,0.00866814202483823,3.47156748409936e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.5892000919975624
2003-12-24,0.00331268323307832,2.12974956689724e-06,2,0,0,1,0,0,12,1,0,0,0,1,0.14593661524433268
2004-02-18,0.00578114207283242,7.07453534848742e-06,2,0,0,1,0,0,2,1,0,0,0,1,0.26597998700066555
2008-07-30,0.018254613051683,0.00108420644842383,2,0,0,1,0,0,7,0,0,1,0,3,3.2927290329206107
2003-09-22,-0.00783020955671177,1.60486808292627e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.40060804821249785
2013-07-09,0.0148847306202669,9.13022280300136e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.9555219936244984
2001-12-27,0.00807913086132395,1.47155094203731e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.38360799548983726
2009-05-22,-0.0138078888383824,0.000103809073002468,4,0,0,0,0,1,5,0,1,0,0,2,1.0188673760724112
2008-05-23,-0.0101597265414117,8.64970241173058e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.9300377633048338
2008-01-16,-0.0255415466584541,6.45752263798156e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.8035871227179763
2013-04-16,-0.00344035487297489,6.71095584278485e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.8192042384402591
2008-12-15,0.0228121075268852,0.000263478343792138,0,1,0,0,0,0,12,1,0,0,0,1,1.6232016011331987
2004-11-05,0.00130174452123377,5.75152612785585e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.2398233960199849
2008-10-20,0.0422836033954948,0.000517917293631793,0,1,0,0,0,0,10,0,0,0,1,4,2.275779632635359
2001-03-28,0.0028976398227325,4.46020783517376e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.6678478745323488
2011-07-15,-0.00384282053308382,3.86010167270585e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.6212971650269982
2007-08-13,0.0126554302127229,0.000125494610886205,0,1,0,0,0,0,8,0,0,1,0,3,1.120243772070191
2002-10-22,0.00427151420350214,6.1337532157766e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.7831828149146659
2010-06-03,0.0236684185948466,0.000184459880882421,3,0,0,0,1,0,6,0,0,1,0,3,1.358160082178905
2008-02-01,0.0335186078359993,0.000167329237572153,4,0,0,0,0,1,2,1,0,0,0,1,1.2935580295145364
2002-01-25,0.00334638248583019,7.70349224810649e-06,4,0,0,0,0,1,1,1,0,0,0,1,0.2775516573199751
2003-04-11,0.00132335744869128,2.16821667051839e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.46564113548078956
2014-07-16,0.00137078746901054,1.82519810295667e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.4272233728340094
2014-05-01,-0.00737096054941055,2.84365849946391e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.5332596459009354
2012-10-12,0.000680705395796011,5.8532104108013e-06,4,0,0,0,0,1,10,0,0,0,1,4,0.24193409042136457
2001-08-13,-0.00512882100511547,1.45735645266137e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.38175338278283405
2004-06-30,0.00323202821606472,8.62320163047183e-06,2,0,0,1,0,0,6,0,0,1,0,3,0.29365288403950385
2002-08-13,0.00209201730600483,2.5163312258585e-05,1,0,1,0,0,0,8,0,0,1,0,3,0.5016304641724324
2010-03-01,0.0104706440127735,5.15803056624165e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.7181943028346611
2009-05-01,-0.00288738098111097,5.40311133724166e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.7350585920347887
2005-10-13,-0.00836035074516417,6.39681498373817e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.7998009117110438
2014-09-19,0.00317673436546251,3.55678185854998e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.5963876137672529
2011-03-23,0.00192796080732727,4.25644672504908e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.6524144944013032
2011-11-22,-0.00723891662446619,6.70469754327972e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.8188221750343428
2007-07-12,0.0060369809387506,3.73115042154491e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.6108314351394262
2014-06-11,-0.00286699318020034,1.54809675837914e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.39345860752805245
2004-06-03,-0.00273613741932621,5.48767066635402e-06,3,0,0,0,1,0,6,0,0,1,0,3,0.2342577782348757
2009-03-23,0.0240886207350499,0.000419700254661118,0,1,0,0,0,0,3,0,1,0,0,2,2.048658718921036
2013-05-09,-0.000263316553313686,2.0474730410578e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.452490114926039
2007-03-26,0.00643056724891977,2.175813706876e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.4664561830307322
2004-10-05,0.00108236832733688,9.36380341756347e-06,1,0,1,0,0,0,10,0,0,0,1,4,0.3060033237983449
2014-08-20,0.00192319025238064,2.77643346378484e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.5269187284377772
2003-12-12,0.00727889376106639,3.35332849750883e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.18312095722524033
2010-04-21,0.00577145423319614,2.63181103110339e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.5130117962682135
2001-11-20,0.00631275563466538,2.2966103284588e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.47922962434085814
2007-01-17,-0.00482354396067564,2.75202150991107e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.5245971320843329
2005-09-23,0.000153439791622745,1.10055356108924e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.33174592101324174
2009-10-14,0.00944188030951487,0.000107083448605748,2,0,0,1,0,0,10,0,0,0,1,4,1.0348113287249419
2013-07-22,0.00596976474133193,9.03747344180899e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.9506562702580249
2010-01-07,-0.00447927643676849,2.81401927203213e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.5304733048921624
2010-04-22,-0.00950983641171099,4.79894645065249e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.6927442854800385
2006-01-18,-0.0164097746285439,5.6100532280655e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.7490028857130993
2014-06-13,-0.00438385988788603,2.93184306625497e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.5414649634329972
2013-07-12,0.00164695042099083,4.04150829531903e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.6357285816540759
2007-09-10,-0.0139862419747399,0.000201399792736975,0,1,0,0,0,0,9,0,0,0,1,4,1.4191539477342652
2005-08-10,0.00176402786771313,1.12109697543833e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.33482786255602
2015-12-11,-0.00164236907131077,5.13147350672292e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.7163430398016666
2014-04-10,0.00310182652177815,3.78140640103414e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.614931410893454
2002-02-28,0.000351524742173481,1.54169789774615e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.3926446100159979
2012-03-01,-0.0100542154882408,4.12229716613614e-05,3,0,0,0,1,0,3,0,1,0,0,2,0.6420511791232955
2006-11-29,0.0126052476925018,4.50690655956298e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.6713349804354738
2011-06-15,-0.00397412113720286,2.69626255728223e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.5192554821359356
2011-06-02,-0.0229667581068913,0.000173482295407451,3,0,0,0,1,0,6,0,0,1,0,3,1.31712677980311
2016-06-09,-0.00149833533934185,2.42304204039956e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.4922440492682019
2008-04-16,0.0128604346359733,0.0001243467711405,2,0,0,1,0,0,4,0,1,0,0,2,1.1151088338834916
2015-05-26,0.00903140313788953,2.1986155632799e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.4688939713069363
2006-08-25,0.00715187737887391,3.43901744619088e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.5864313639455925
2002-09-30,-0.0127096262499924,0.0001041759352224,0,1,0,0,0,0,9,0,0,0,1,4,1.0206661316140553
2014-09-23,0.00979199899614436,3.34313418632391e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.5781984249653322
2015-12-08,-0.00917594404770306,8.25698169610885e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.9086793546740703
2002-11-04,0.0146743824637241,2.582077750171e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.5081414911391314
2007-01-30,0.00900385417238425,1.74332874703328e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.4175318846547267
2014-01-15,0.00638397008666125,2.08930660488347e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.45708933534742097
2002-01-29,0.00307460504418167,3.03793546896038e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.551174697256721
2010-02-01,-0.0100021067506511,0.000153428152280014,0,1,0,0,0,0,2,1,0,0,0,1,1.2386611815989634
2008-12-16,-0.00984953958595014,0.000319404072337573,1,0,1,0,0,0,12,1,0,0,0,1,1.7871879373405948
2007-11-02,-0.0195343838091393,2.779650464764e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.5272239054485295
2010-05-27,0.0165716472880817,8.74209377182735e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.9349916455149399
2004-03-09,0.00143172313313933,7.57634705886881e-06,1,0,1,0,0,0,3,0,1,0,0,2,0.27525164956578935
2006-07-04,0.00245172675252725,3.54109895055295e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.5950713361062646
2014-09-05,-0.00580021811412124,1.21727386460023e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.348894520535968
2011-04-19,-0.0142028292824374,8.05657046446758e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.8975840052311305
2014-07-17,0.000646844788596113,3.24324886057764e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.5694952906370376
2006-05-22,-0.0138379775585484,3.12854723340904e-05,0,1,0,0,0,0,5,0,1,0,0,2,0.5593341785917467
2002-11-22,0.00458920857601441,9.47396535734391e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.3077980727253488
2003-11-19,0.00188774282084836,1.71936678439255e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.41465247911866515
2000-12-27,0.0101485788372635,3.17348299581249e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.5633367550419989
2015-07-15,0.01049125930105,3.31301257532216e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.5755877496370262
2001-05-23,-0.00285581264146906,1.82097386266174e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.4267287033539858
2004-06-22,-0.00388995867672293,7.12831039600567e-06,1,0,1,0,0,0,6,0,0,1,0,3,0.26698895849839316
2003-08-26,-0.00290056322913657,8.08208415812976e-06,1,0,1,0,0,0,8,0,0,1,0,3,0.28429006592087874
2016-03-07,0.010317658334996,4.35105131305581e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.6596249929358203
2013-09-23,-0.00460246891181626,4.48397283801469e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.6696247335646056
2013-09-12,0.00155560972307001,8.80793908021427e-06,3,0,0,0,1,0,9,0,0,0,1,4,0.2967817224866496
2000-09-15,-0.00443486283626982,1.09610380344749e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.33107458426274433
2009-11-27,-0.0294349929958013,4.44634041558776e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.6668088493404808
2006-06-28,-0.0105369967469695,0.000107699167189842,2,0,0,1,0,0,6,0,0,1,0,3,1.0377820926853671
2011-10-28,0.00116946147084107,3.91603728761635e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.6257824931728555
2015-04-17,-0.0117719720760547,2.55124801687771e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.505098803886696
2015-10-15,0.00629005029180263,6.48515298189828e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.8053044754562264
2010-09-03,0.0018821104715574,2.59865280761371e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.5097698311604669
2011-07-22,0.0102253590454868,6.26126742100269e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.791281708432761
2013-08-06,-0.00110053178023684,2.05158909274434e-05,1,0,1,0,0,0,8,0,0,1,0,3,0.45294470884914195
2013-09-13,-0.00437959890498618,1.62235471083713e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.40278464603769715
2001-11-06,0.0182161113726025,2.5579525938218e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.5057620580689896
2000-10-13,-0.00765357478786655,1.38132982476277e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.37166245771704864
2006-09-04,0.00627795105342521,1.45553026019027e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.3815141229614272
2009-09-11,0.00551987350986494,4.28217397250756e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.6543832189556483
2002-10-07,-0.0173987799847852,0.000109134780877764,0,1,0,0,0,0,10,0,0,0,1,4,1.0446759348131074
2001-04-09,-0.00542729549410481,1.42290994625463e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.3772147857991028
2013-09-04,-0.00674463044854257,3.28640209336511e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.573271497055724
2007-01-05,-0.002294565756495,2.03843210765508e-05,4,0,0,0,0,1,1,1,0,0,0,1,0.45148998966257053
2009-11-23,0.0066525096126675,4.73618166481791e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.6881992200531696
2005-02-16,0.00166335239941517,9.08018922481313e-06,2,0,0,1,0,0,2,1,0,0,0,1,0.3013335232730193
2012-03-19,0.00341801978323453,1.75516560827591e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.4189469666050716
2011-10-04,-0.00641181387654477,0.0003182381185833,1,0,1,0,0,0,10,0,0,0,1,4,1.7839229764294757
2015-04-10,0.0060751832379573,1.57503662404822e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.39686731082922666
2007-11-01,0.010984590822094,0.000247147210473651,3,0,0,0,1,0,11,0,0,0,1,4,1.5720916336958575
2003-06-17,0.00715854985259412,6.7945228008468e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.8242889542415816
2011-04-20,0.0136106985141069,3.67361186300315e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.6061032802256683
2003-03-14,0.0193276393253621,1.90861997791564e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.4368775546895995
2009-06-19,0.00192512604856887,8.10016607042623e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.9000092260875013
2004-02-23,-0.00146634174075189,5.98102295257495e-06,0,1,0,0,0,0,2,1,0,0,0,1,0.2445613001391461
2012-03-05,-0.00237556711234888,3.35912076912783e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.5795792240175479
2005-05-17,-0.00275256174499106,3.71016435914706e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.6091111851827268
2008-12-18,0.00296429088113825,0.000354452472705095,3,0,0,0,1,0,12,1,0,0,0,1,1.882690820886677
2002-10-08,0.00203873668984844,3.02872943711232e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.5503389353037199
2007-09-20,0.0058981488341523,6.13209551283849e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.7830769766018211
2015-04-08,0.00584941285631757,3.880856656031e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.6229652202194758
2013-08-22,-0.00476467477786713,0.000125588373614438,3,0,0,0,1,0,8,0,0,1,0,3,1.1206621864524473
2001-01-25,0.00731275733357961,1.00636361695387e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.3172323465464816
2010-07-12,0.00309394248586337,3.33316286076266e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.5773355056431797
2010-09-06,0.00753277623280724,3.13620207939944e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.5600180425128676
2012-03-12,-0.00363934077324224,2.78725378825174e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.5279444846053172
2013-11-21,-0.00365176529633615,5.69314868493841e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.7545295676736871
2005-10-24,-0.00162816065320293,3.80848444716651e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.6171291961304788
2014-07-21,0.00149499594483515,9.19930147952728e-06,0,1,0,0,0,0,7,0,0,1,0,3,0.30330350277448626
2015-10-28,-0.00204636646758871,3.3462730944195e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.5784697999394178
2009-03-13,0.0333430070100498,6.45909521151835e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.8036849638706918
2000-11-23,-0.00106611441889548,9.40995336857197e-06,3,0,0,0,1,0,11,0,0,0,1,4,0.3067564729320633
2016-05-06,0.00245764472584042,0.000188173365307657,4,0,0,0,0,1,5,0,1,0,0,2,1.3717629726292258
2006-04-27,-0.00508121611912316,3.09279352782974e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.5561288994315742
2013-04-08,0.00287049860000543,3.52658506794023e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.593850576150283
2005-04-08,0.00909173903968785,2.66903353240904e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.5166268994554039
2009-03-20,-0.004146277175332,2.86252324197107e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.5350255360233818
2003-10-23,-0.0101130960308122,2.20333429651933e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.46939687861332546
2009-12-11,0.00618122220730832,2.28538895467496e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.4780574185884955
2007-03-23,-0.000571044691364264,9.66807702487926e-06,4,0,0,0,0,1,3,0,1,0,0,2,0.31093531521651346
2007-10-29,0.0135630974782668,2.37050620974256e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.4868784457893531
2011-07-01,-0.00364707735587544,3.3335675161756e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.5773705496624849
2013-12-27,-0.000598236515788386,9.5646591460175e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.3092678312727902
2001-11-13,-0.00415334607450824,8.51062009714498e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.9225302215724416
2007-03-13,-0.00442328043411244,0.000178805975964224,1,0,1,0,0,0,3,0,1,0,0,2,1.3371835175630307
2007-05-07,0.00487319604342673,2.27296961398764e-05,0,1,0,0,0,0,5,0,1,0,0,2,0.4767567109110935
2010-10-21,-0.000431454487324956,3.85576232244314e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.620947849858838
2006-03-03,-0.00108137896544314,1.28437663951389e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.35838200840916806
2002-12-04,-0.0148860088390013,2.02638416404238e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.4501537697323416
2007-07-31,0.0057781928496059,4.71586898330974e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.6867218493181748
2014-01-07,-0.00148263540794247,3.65077848075181e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.6042167227702168
2010-04-15,0.00145389588912792,2.75877042891039e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.5252399859978665
2015-01-08,0.00518656808878149,7.0094594980644e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.8372251488138898
2001-05-29,-0.00263497049048667,1.29199850655536e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.359443807368462
2007-01-12,0.0131922618005085,1.5356991063697e-05,4,0,0,0,0,1,1,1,0,0,0,1,0.3918799696807302
2006-01-11,0.00443303539083217,1.25936605306717e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.35487547859314966
2007-08-21,0.00952867467964857,0.000129828943402453,1,0,1,0,0,0,8,0,0,1,0,3,1.139425045373556
2012-05-22,0.0115640475178456,4.76279356096357e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.6901299559476874
2014-11-05,-0.00037108844579592,3.71568517825011e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.6095642032017718
2002-06-28,0.000964395227882164,1.47397468248786e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.3839237792176801
2005-01-24,0.000222532669951647,8.77694696198293e-06,0,1,0,0,0,0,1,1,0,0,0,1,0.29625912580008285
2004-08-06,-0.00234811622140363,2.1048407463729e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.45878543420349555
2012-06-05,0.0146145502938868,0.000110748236451315,1,0,1,0,0,0,6,0,0,1,0,3,1.052369880086441
2014-10-24,0.00539361513664893,1.4851687027594e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.3853788658916573
2014-08-27,0.00240220361997245,7.74635075766288e-06,2,0,0,1,0,0,8,0,0,1,0,3,0.2783226680969928
2009-09-28,-0.00764589964369122,6.5728685626969e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.8107322963035888
2004-11-16,-0.00289032459278538,1.28474738875409e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.358433730102803
2006-07-12,0.00412291141396892,2.27503409646552e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.47697317497585967
2016-01-21,0.00463200674042419,0.000116381895108175,3,0,0,0,1,0,1,1,0,0,0,1,1.0788044081675556
2008-03-17,-0.0232964032392591,0.000245868545914194,0,1,0,0,0,0,3,0,1,0,0,2,1.568019597818197
2006-05-15,-0.0180625153752256,0.000154513716342566,0,1,0,0,0,0,5,0,1,0,0,2,1.2430354634625917
2013-02-15,-0.000588632499022523,4.67115152406394e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.2161284692969425
2004-08-04,-0.00236606498754632,5.68037137354597e-06,2,0,0,1,0,0,8,0,0,1,0,3,0.23833529687282934
2015-03-05,0.000435211477885389,2.56616837342382e-05,3,0,0,0,1,0,3,0,1,0,0,2,0.506573624799379
2003-07-04,-0.00540079031273422,3.9688137224187e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.629985215891508
2009-03-24,0.00833069345354964,0.000126307238493761,1,0,1,0,0,0,3,0,1,0,0,2,1.1238649318034664
2002-01-03,-0.00758898074327341,1.83644105319026e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.4285371691219164
2012-11-16,-0.00285559947116099,7.29811288407071e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.27015019681782043
2007-10-25,-0.00152352824238022,6.08157335808463e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.7798444305170507
2013-07-18,0.00235366004980619,3.16038933790332e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.5621734018880047
2014-08-14,0.00610169595191934,2.1539442225267e-05,3,0,0,0,1,0,8,0,0,1,0,3,0.4641060463435809
2004-05-18,0.00786022446861701,1.97793617247562e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.44473994339114853
2000-10-17,-0.000734978902444894,9.98670182594257e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.9993348700982353
2011-06-24,0.0016850512888027,3.1998681434567e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.5656737702471893
2010-11-02,0.000617243058139039,2.75565677686608e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.5249434995183844
2002-08-19,0.00474409868519388,1.81680067696932e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.4262394487807669
2000-11-09,-0.00619048883941353,0.000133390448680799,3,0,0,0,1,0,11,0,0,0,1,4,1.1549478286087167
2009-11-16,0.0103154715331382,7.01958520024712e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.8378296485710636
2008-09-08,0.017518114954461,0.000388243261168277,0,1,0,0,0,0,9,0,0,0,1,4,1.970388949340401
2009-11-10,0.0124782402428067,2.54213601625309e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.5041959952491779
2001-06-26,0.00452364004488004,1.10275492770411e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.332077540298062
2015-10-26,-0.000667691157467232,1.54675894758721e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.3932885642358813
2004-01-28,-0.0098609655640356,2.69240402166843e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.5188838041092081
2002-01-16,0.00573772065914824,6.14449461443933e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.7838682679149176
2002-08-28,-0.00717691235528228,2.59751771647673e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.5096584853092049
2004-11-12,-0.000207098294767505,3.22361898725415e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.1795443952690852
2010-12-30,0.00316843623722285,8.2587900816174e-06,3,0,0,0,1,0,12,1,0,0,0,1,0.2873811072707703
2005-03-07,0.00425592924986873,5.75152713789623e-06,0,1,0,0,0,0,3,0,1,0,0,2,0.2398234170779874
2007-11-07,0.00966945463705571,0.000322401439786084,2,0,0,1,0,0,11,0,0,0,1,4,1.7955540643101893
2000-12-29,-0.00931336671013483,0.000164504632736841,4,0,0,0,0,1,12,1,0,0,0,1,1.2825935939994437
2003-06-18,-0.00712618896396222,1.26673218524791e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.3559118128480579
2001-12-06,0.00149240394234162,1.90220727787376e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.43614301299846137
2012-10-26,-0.00848752841029032,1.98706004172745e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.4457645165025419
2003-06-02,0.00905881157628841,4.5499318868784e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.6745318292622224
2002-04-30,-0.000835471791750919,1.34461775226021e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.3666902987890749
2004-10-11,0.00514028672880507,1.16747887357434e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.3416838997632666
2014-12-01,-0.0200143154261099,6.28052567923264e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.79249767691979
2014-10-09,0.0105173257762523,0.000234325917681885,3,0,0,0,1,0,10,0,0,0,1,4,1.5307707786663718
